decision_id	condition	stability_region	dominant_state	source	term_id	term_description	adjusted_p	enrichment_measure	historical_interpretation	current_evidence_note
PROFILE_009	UV	Stable	down	KEGG	K04967	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K05175	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K05613	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K05688	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K05695	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K06827	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K07748	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K09115	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K10406	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K12374	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K12571	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K13293	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K13803	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K14157	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K15692	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K16307	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K17256	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K17535	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K18740	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K19720	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K20672	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K21283	unavailable in frozen authority	0.0473714650530915	40.3258426966292	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K09640	unavailable in frozen authority	0.0474141706122425	8.06516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_013	UV	Transitional	up	KEGG	ko00980	unavailable in frozen authority	0.00379532417170407	3.29113924050633	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	ko05204	unavailable in frozen authority	0.00379532417170407	3.20987654320988	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	map00980	unavailable in frozen authority	0.00379532417170407	3.29113924050633	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	map05204	unavailable in frozen authority	0.00379532417170407	3.20987654320988	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	ko00982	unavailable in frozen authority	0.00921901041436484	3.3531746031746	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	map00982	unavailable in frozen authority	0.00921901041436484	3.3531746031746	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	ko00983	unavailable in frozen authority	0.0135515177016298	2.99342105263158	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_013	UV	Transitional	up	KEGG	map00983	unavailable in frozen authority	0.0135515177016298	2.99342105263158	GO theme: No significant GO enrichment; KEGG theme: No significant KEGG enrichment	Significant KEGG term identifiers are present, but no specific profile-level biological interpretation is retained because descriptions are unavailable in the frozen authority.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko04380	unavailable in frozen authority	0.00108756036864645	12.2352941176471	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map04380	unavailable in frozen authority	0.00108756036864645	12.2352941176471	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K03283	unavailable in frozen authority	0.00933366547647759	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K04448	unavailable in frozen authority	0.00933366547647759	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09542	unavailable in frozen authority	0.00933366547647759	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09543	unavailable in frozen authority	0.00933366547647759	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K14381	unavailable in frozen authority	0.00933366547647759	67.3990610328639	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K19511	unavailable in frozen authority	0.00933366547647759	18.955985915493	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko04137	unavailable in frozen authority	0.0116500440142566	11.2432432432432	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko04668	unavailable in frozen authority	0.0116500440142566	9.12280701754386	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko04915	unavailable in frozen authority	0.0116500440142566	8.125	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko05418	unavailable in frozen authority	0.0116500440142566	6.11764705882353	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map04137	unavailable in frozen authority	0.0116500440142566	11.2432432432432	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map04668	unavailable in frozen authority	0.0116500440142566	9.12280701754386	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map04915	unavailable in frozen authority	0.0116500440142566	8.125	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map05418	unavailable in frozen authority	0.0116500440142566	6.11764705882353	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K08237	unavailable in frozen authority	0.019745562230494	33.6995305164319	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko05169	unavailable in frozen authority	0.0214171569465643	5.2436974789916	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map05169	unavailable in frozen authority	0.0214171569465643	5.2436974789916	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K01028	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K01296	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K01396	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K02104	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K03791	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K03883	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K03910	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K06100	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K06792	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K06793	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K08033	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09078	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K10442	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K11339	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K11450	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K12132	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K12192	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K13269	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K17572	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K17680	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K19872	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K20285	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K20628	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K20645	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K21598	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K21847	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K21851	unavailable in frozen authority	0.0285103174733254	101.098591549296	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko04010	unavailable in frozen authority	0.034691022140774	4.52173913043478	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko05030	unavailable in frozen authority	0.034691022140774	7.56363636363636	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map04010	unavailable in frozen authority	0.034691022140774	4.52173913043478	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map05030	unavailable in frozen authority	0.034691022140774	7.56363636363636	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	ko04141	unavailable in frozen authority	0.0356771130366404	4.3943661971831	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	map04141	unavailable in frozen authority	0.0356771130366404	4.3943661971831	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K04457	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K04461	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K05674	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K05870	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K08508	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K08885	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K08886	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09050	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09052	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09490	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K09584	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K10455	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K12892	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
PROFILE_026	OSM	Highly Stable	up	KEGG	K12930	unavailable in frozen authority	0.0364008894840307	50.5492957746479	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and the historical manual/catch-all profile is not supportable.
